Date,Size,Type,Mode,UID,GID,Meta,File Name
Tue Jun 21 2010 14:54:21,6656,.a..,r/rrwxrwxrwx,0,0,52891-128-3,"/WINDOWS/system32/wuauserv.dll"
Tue Jun 21 2010 14:54:21,19456,.a..,r/rrwxrwxrwx,0,0,53019-128-3,"/WINDOWS/system32/dimsntfy.dll"
Tue Jun 21 2012 14:54:21,39424,.a..,r/rrwxrwxrwx,0,0,53059-128-3,"/WINDOWS/AppPatch/acadproc.dll"
Tue Jun 21 2012 14:54:21,206144,.a..,r/rrwxrwxrwx,0,0,53342-128-3,"/Program Files/McAfee/VirusScan Enterprise/shutil.dll"
Tue Jun 21 2012 14:54:21,25888,.a..,r/rrwxrwxrwx,0,0,53345-128-3,"/Program Files/McAfee/VirusScan Enterprise/Res0900/McShield.DLL"
Tue Jun 21 2012 14:54:21,147984,.a..,r/rrwxrwxrwx,0,0,53346-128-3,"/Program Files/McAfee/VirusScan Enterprise/Mcshield.exe"
Tue Jun 21 2012 14:54:21,95552,.a..,r/rrwxrwxrwx,0,0,53347-128-3,"/Program Files/McAfee/VirusScan Enterprise/naiann.dll"
Tue Jun 21 2011 14:54:21,66880,.a..,r/rrwxrwxrwx,0,0,53348-128-3,"/Program Files/McAfee/VirusScan Enterprise/VsTskMgr.exe"
Tue Jun 21 2011 14:54:21,95552,.a..,r/rrwxrwxrwx,0,0,53350-128-3,"/Program Files/McAfee/VirusScan Enterprise/vsplugin.dll"
Tue Jun 21 2011 14:54:21,47544,.a..,r/rrwxrwxrwx,0,0,53352-128-3,"/Program Files/McAfee/VirusScan Enterprise/ftl.dll"
Tue Jun 21 2011 14:54:21,140608,.a..,r/rrwxrwxrwx,0,0,53355-128-3,"/Program Files/McAfee/VirusScan Enterprise/midutil.dll"
Tue Jun 21 2011 14:54:21,28984,.a..,r/rrwxrwxrwx,0,0,53409-128-3,"/Program Files/McAfee/VirusScan Enterprise/Mcvssnmp.dll"
Tue Jun 21 2011 14:54:21,75072,.a..,r/rrwxrwxrwx,0,0,53463-128-3,"/Program Files/McAfee/VirusScan Enterprise/condl.dll"
Tue Jun 21 2011 14:54:21,69704,.a..,r/rrwxrwxrwx,0,0,53466-128-3,"/Program Files/McAfee/VirusScan Enterprise/mytilus3.dll"
Tue Jun 21 2011 14:54:21,69680,.a..,r/rrwxrwxrwx,0,0,53477-128-3,"/Program Files/McAfee/VirusScan Enterprise/NaEvent.Dll"
Tue Jun 21 2011 14:54:21,31576,.a..,r/rrwxrwxrwx,0,0,53478-128-3,"/Program Files/McAfee/VirusScan Enterprise/lockdown.dll"
Tue Jun 21 2011 14:54:21,148800,.a..,r/rrwxrwxrwx,0,0,53489-128-3,"/Program Files/McAfee/VirusScan Enterprise/VsEvntUI.DLL"
Tue Jun 21 2011 14:54:21,295792,.a..,r/rrwxrwxrwx,0,0,53547-128-4,"/Program Files/McAfee/VirusScan Enterprise/mytilus3_worker.dll"
Tue Jun 21 2011 14:54:21,95448,.a..,r/rrwxrwxrwx,0,0,53548-128-4,"/Program Files/McAfee/VirusScan Enterprise/mytilus3_server.dll"
Tue Jun 21 2011 14:54:21,22816,.a..,r/rrwxrwxrwx,0,0,53549-128-4,"/Program Files/McAfee/VirusScan Enterprise/EngineServer.exe"
Tue Jun 21 2011 14:54:21,27960,.a..,r/rrwxrwxrwx,0,0,53552-128-3,"/Program Files/McAfee/VirusScan Enterprise/mfeann.exe"
Tue Jun 21 2011 14:54:21,15680,.a..,r/rrwxrwxrwx,0,0,53555-128-3,"/Program Files/McAfee/VirusScan Enterprise/wmain.dll"
Tue Jun 21 2011 14:54:21,3182712,.a..,r/rrwxrwxrwx,0,0,53607-128-3,"/Program Files/Common Files/McAfee/Engine/mcscan32.dll"
Tue Jun 21 2011 14:54:21,69192,.a..,r/rrwxrwxrwx,0,0,53628-128-3,"/WINDOWS/system32/mfevtps.exe"
Tue Jun 21 2011 14:54:21,815104,.a..,r/rrwxrwxrwx,0,0,56246-128-3,"/oracle/ora1121/bin/oranls11.dll"
Tue Jun 21 2011 14:54:21,192512,.a..,r/rrwxrwxrwx,0,0,56247-128-4,"/oracle/ora1121/bin/orasnls11.dll"
Tue Jun 21 2011 14:54:21,106496,.a..,r/rrwxrwxrwx,0,0,56248-128-4,"/oracle/ora1121/bin/oraunls11.dll"
Tue Jun 21 2011 14:54:21,7680,.a..,r/rrwxrwxrwx,0,0,56348-128-4,"/oracle/ora1121/bin/orancds11.dll"
Tue Jun 21 2011 14:54:21,4190208,.a..,r/rrwxrwxrwx,0,0,56374-128-3,"/oracle/ora1121/bin/oran11.dll"
Tue Jun 21 2011 14:54:21,34816,.a..,r/rrwxrwxrwx,0,0,56377-128-4,"/oracle/ora1121/bin/oranhost11.dll"
Tue Jun 21 2011 14:54:21,397312,.a..,r/rrwxrwxrwx,0,0,56379-128-3,"/oracle/ora1121/bin/oranl11.dll"
Tue Jun 21 2011 14:54:21,311296,.a..,r/rrwxrwxrwx,0,0,56380-128-4,"/oracle/ora1121/bin/oranldap11.dll"
Tue Jun 21 2011 14:54:21,307200,.a..,r/rrwxrwxrwx,0,0,56385-128-3,"/oracle/ora1121/bin/oranro11.dll"
Tue Jun 21 2011 14:54:21,217088,.a..,r/rrwxrwxrwx,0,0,56387-128-4,"/oracle/ora1121/bin/orantcp11.dll"
Tue Jun 21 2011 14:54:21,51200,.a..,r/rrwxrwxrwx,0,0,56388-128-4,"/oracle/ora1121/bin/orantns11.dll"
Tue Jun 21 2011 14:54:21,9728,.a..,r/rrwxrwxrwx,0,0,60222-128-3,"/oracle/ora1121/bin/orauts.dll"
Tue Jun 21 2011 14:54:21,978944,.a..,r/rrwxrwxrwx,0,0,60261-128-4,"/oracle/ora1121/bin/oracore11.dll"
Tue Jun 21 2011 14:54:21,622592,.a..,r/rrwxrwxrwx,0,0,60309-128-3,"/oracle/ora1121/bin/orasql11.dll"
Tue Jun 21 2011 14:54:21,647168,.a..,r/rrwxrwxrwx,0,0,60500-128-3,"/oracle/ora1121/bin/oraocr11.dll"
Tue Jun 21 2011 14:54:21,770048,.a..,r/rrwxrwxrwx,0,0,60501-128-4,"/oracle/ora1121/bin/oraocrb11.dll"
Tue Jun 21 2011 14:54:21,40960,.a..,r/rrwxrwxrwx,0,0,60502-128-4,"/oracle/ora1121/bin/oraocrutl11.dll"
Tue Jun 21 2011 14:54:21,3678208,.a..,r/rrwxrwxrwx,0,0,60505-128-4,"/oracle/ora1121/bin/orahasgen11.dll"
Tue Jun 21 2011 14:54:21,1249280,.a..,r/rrwxrwxrwx,0,0,60509-128-4,"/oracle/ora1121/bin/orannzsbb11.dll"
Tue Jun 21 2011 14:54:21,36930,.a..,r/rrwxrwxrwx,0,0,60528-128-4,"/oracle/ora1121/bin/ORASLAX11.DLL"
Tue Jun 21 2011 14:54:21,8704,.a..,r/rrwxrwxrwx,0,0,60585-128-3,"/oracle/ora1121/bin/oravsn11.dll"
Tue Jun 21 2011 14:54:21,94208,.a..,r/rrwxrwxrwx,0,0,60597-128-3,"/oracle/ora1121/bin/oraplc11.dll"
Tue Jun 21 2011 14:54:21,2949120,.a..,r/rrwxrwxrwx,0,0,60598-128-3,"/oracle/ora1121/bin/oraplp11.dll"
Tue Jun 21 2011 14:54:21,4067328,.a..,r/rrwxrwxrwx,0,0,60599-128-3,"/oracle/ora1121/bin/orapls11.dll"
Tue Jun 21 2011 14:54:21,3780608,.a..,r/rrwxrwxrwx,0,0,60777-128-4,"/oracle/ora1121/bin/oraclient11.dll"
Tue Jun 21 2011 14:54:21,2301952,.a..,r/rrwxrwxrwx,0,0,60778-128-4,"/oracle/ora1121/bin/oracommon11.dll"
Tue Jun 21 2011 14:54:21,12615680,.a..,r/rrwxrwxrwx,0,0,60779-128-4,"/oracle/ora1121/bin/orageneric11.dll"
Tue Jun 21 2011 14:54:21,987136,.a..,r/rrwxrwxrwx,0,0,60925-128-4,"/oracle/ora1121/bin/oci.dll"
Tue Jun 21 2011 14:54:21,3600384,.a..,r/rrwxrwxrwx,0,0,60934-128-3,"/oracle/ora1121/bin/oraxml11.dll"
Tue Jun 21 2011 14:54:21,1613824,.a..,r/rrwxrwxrwx,0,0,60936-128-4,"/oracle/ora1121/bin/oraldapclnt11.dll"
Tue Jun 21 2011 14:54:21,1601536,.a..,r/rrwxrwxrwx,0,0,60938-128-3,"/oracle/ora1121/bin/orazt11.dll"
Tue Jun 21 2011 14:54:21,593920,.a..,r/rrwxrwxrwx,0,0,60939-128-4,"/oracle/ora1121/bin/oraztkg11.dll"
Tue Jun 21 2011 14:54:21,253952,.a..,r/rrwxrwxrwx,0,0,61234-128-4,"/oracle/ora1121/bin/oracell11.dll"
Tue Jun 21 2011 14:54:21,270336,.a..,r/rrwxrwxrwx,0,0,62168-128-3,"/WINDOWS/system32/oakley.dll"
Tue Jun 21 2011 14:54:21,345600,.a..,r/rrwxrwxrwx,0,0,62692-128-3,"/WINDOWS/system32/localspl.dll"
Tue Jun 21 2011 14:54:21,91456,.a..,r/rrwxrwxrwx,0,0,62893-128-4,"/Program Files/Network Associates/Common Framework/UserSpace.Dll"
Tue Jun 21 2011 14:54:21,132096,.a..,r/rrwxrwxrwx,0,0,63091-128-3,"/WINDOWS/system32/wkssvc.dll"
Tue Jun 21 2011 14:54:21,11081728,.a..,r/rrwxrwxrwx,0,0,63210-128-3,"/WINDOWS/system32/ieframe.dll"
Tue Jun 21 2011 14:54:21,75072,.a..,r/rrwxrwxrwx,0,0,63291-128-3,"/Program Files/Network Associates/Common Framework/Logging.dll"
Tue Jun 21 2011 14:54:21,53472,.a..,r/rrwxrwxrwx,0,0,63578-128-4,"/WINDOWS/system32/wuauclt.exe"
Tue Jun 21 2011 14:54:21,118784,.a..,r/rrwxrwxrwx,0,0,63747-128-4,"/oracle/ora1121/bin/orancrypt11.dll"
Tue Jun 21 2011 14:54:21,206144,.a..,r/rrwxrwxrwx,0,0,64830-128-4,"/Program Files/Network Associates/Common Framework/ListenServer.dll"
Tue Jun 21 2011 14:54:21,574784,.a..,r/rrwxrwxrwx,0,0,66238-128-4,"/Program Files/Network Associates/Common Framework/Management.dll"
Tue Jun 21 2011 14:54:21,173376,.a..,r/rrwxrwxrwx,0,0,66325-128-3,"/Program Files/Network Associates/Common Framework/0409/AgentRes.Dll"
Tue Jun 21 2011 14:54:21,193856,.a..,r/rrwxrwxrwx,0,0,66339-128-3,"/Program Files/Network Associates/Common Framework/AppLib.dll"
Tue Jun 21 2011 14:54:21,65536,.a..,r/rrwxrwxrwx,0,0,66340-128-4,"/Program Files/Network Associates/Common Framework/boost_thread-vc80-mt-1_32.dll"
Tue Jun 21 2011 14:54:21,471040,.a..,r/rrwxrwxrwx,0,0,66341-128-4,"/Program Files/Network Associates/Common Framework/ccme_base.dll"
Tue Jun 21 2011 14:54:21,30016,.a..,r/rrwxrwxrwx,0,0,66343-128-3,"/Program Files/Network Associates/Common Framework/CMALib.dll"
Tue Jun 21 2011 14:54:21,393216,.a..,r/rrwxrwxrwx,0,0,66359-128-4,"/Program Files/Network Associates/Common Framework/cryptocme2.dll"
Tue Jun 21 2011 14:54:21,120128,.a..,r/rrwxrwxrwx,0,0,66366-128-4,"/Program Files/Network Associates/Common Framework/FrameworkService.exe"
Tue Jun 21 2011 14:54:21,443712,.a..,r/rrwxrwxrwx,0,0,66369-128-3,"/Program Files/Network Associates/Common Framework/inetmgr.dll"
Tue Jun 21 2011 14:54:21,124224,.a..,r/rrwxrwxrwx,0,0,66371-128-4,"/Program Files/Network Associates/Common Framework/ipcchannel.dll"
Tue Jun 21 2011 14:54:21,746816,.a..,r/rrwxrwxrwx,0,0,66375-128-4,"/Program Files/Network Associates/Common Framework/mfeCmnLib71.dll"
Tue Jun 21 2011 14:54:21,218432,.a..,r/rrwxrwxrwx,0,0,66376-128-3,"/Program Files/Network Associates/Common Framework/mfecurl.dll"
Tue Jun 21 2011 14:54:21,357696,.a..,r/rrwxrwxrwx,0,0,66377-128-3,"/Program Files/Network Associates/Common Framework/mfelpc.dll"
Tue Jun 21 2011 14:54:21,89408,.a..,r/rrwxrwxrwx,0,0,66379-128-3,"/Program Files/Network Associates/Common Framework/mfezlib.dll"
Tue Jun 21 2011 14:54:21,226624,.a..,r/rrwxrwxrwx,0,0,66401-128-4,"/Program Files/Network Associates/Common Framework/naCmnLib3_71.dll"
Tue Jun 21 2011 14:54:21,21824,.a..,r/rrwxrwxrwx,0,0,66403-128-3,"/Program Files/Network Associates/Common Framework/nailog3.dll"
Tue Jun 21 2011 14:54:21,148800,.a..,r/rrwxrwxrwx,0,0,66404-128-3,"/Program Files/Network Associates/Common Framework/Nainet.dll"
Tue Jun 21 2011 14:54:21,185664,.a..,r/rrwxrwxrwx,0,0,66406-128-3,"/Program Files/Network Associates/Common Framework/naPrdMgr.exe"
Tue Jun 21 2011 14:54:21,124224,.a..,r/rrwxrwxrwx,0,0,66407-128-3,"/Program Files/Network Associates/Common Framework/naSPIPE.dll"
Tue Jun 21 2011 14:54:21,156992,.a..,r/rrwxrwxrwx,0,0,66408-128-4,"/Program Files/Network Associates/Common Framework/naxml3_71.dll"
Tue Jun 21 2011 14:54:21,476480,.a..,r/rrwxrwxrwx,0,0,66413-128-4,"/Program Files/Network Associates/Common Framework/rsamanager.dll"
Tue Jun 21 2011 14:54:21,304448,.a..,r/rrwxrwxrwx,0,0,66416-128-3,"/Program Files/Network Associates/Common Framework/updater.Dll"
Tue Jun 21 2011 14:54:21,16608,.a..,r/rrwxrwxrwx,0,0,7433-128-3,"/WINDOWS/system32/idisw2km.dll"
Tue Jun 21 2011 14:54:21,116224,.a..,r/rrwxrwxrwx,0,0,8381-128-3,"/WINDOWS/system32/dllcache/hh.exe (deleted-realloc)"
Tue Jun 21 2011 14:54:21,116224,.a..,r/rrwxrwxrwx,0,0,8381-128-3,"/WINDOWS/system32/pdfcmnnt.dll"
Tue Jun 21 2011 14:54:23,4352,.a..,r/rrwxrwxrwx,0,0,184-128-3,"/WINDOWS/system32/drivers/wmilib.sys"
Tue Jun 21 2011 14:54:23,22016,.a..,r/rrwxrwxrwx,0,0,202-128-3,"/WINDOWS/system32/olesvr32.dll"
Tue Jun 21 2011 14:54:23,69120,.a..,r/rrwxrwxrwx,0,0,203-128-3,"/WINDOWS/system32/olethk32.dll"
Tue Jun 21 2011 14:54:23,1609801728,mac.,r/rr-xr-xr-x,0,0,27-128-1,"/pagefile.sys"
Tue Jun 21 2011 14:54:23,304448,..c.,-/rrwxrwxrwx,0,0,34545,"<winxpsp3ie8.dd-A0003804.rbf-dead-34545>"
Tue Jun 21 2011 14:54:23,304448,..c.,-/rrwxrwxrwx,0,0,34545-128-4,"/$OrphanFiles/A0003804.rbf (deleted)"
Tue Jun 21 2011 14:54:23,63744,.a..,r/rrwxrwxrwx,0,0,48238-128-3,"/WINDOWS/system32/drivers/cdfs.sys"
Tue Jun 21 2011 14:54:23,96512,.a..,r/rrwxrwxrwx,0,0,48242-128-3,"/WINDOWS/system32/drivers/atapi.sys"
Tue Jun 21 2011 14:54:23,37376,.a..,r/rrwxrwxrwx,0,0,48278-128-3,"/WINDOWS/system32/olecnv32.dll"
Tue Jun 21 2011 14:54:23,420864,.a..,r/rrwxrwxrwx,0,0,48281-128-3,"/WINDOWS/system32/ntvdm.exe"
Tue Jun 21 2011 14:54:23,264192,.a..,r/rrwxrwxrwx,0,0,48454-128-3,"/WINDOWS/system32/wow32.dll"
Tue Jun 21 2011 14:54:23,74752,.a..,r/rrwxrwxrwx,0,0,48786-128-3,"/WINDOWS/system32/olecli32.dll"
Tue Jun 21 2011 14:54:23,105984,.a..,r/rrwxrwxrwx,0,0,62034-128-3,"/WINDOWS/system32/url.dll"
Tue Jun 21 2011 14:54:23,17874,..c.,-/rrwxrwxrwx,0,0,66485,"<winxpsp3ie8.dd-change.log.1-dead-66485>"
Tue Jun 21 2011 14:54:23,17874,..c.,-/rrwxrwxrwx,0,0,66485-128-3,"/$OrphanFiles/change.log.1 (deleted)"
Tue Jun 21 2011 14:54:23,4718592,..c.,r/rrwxrwxrwx,0,0,7450-128-3,"/WINDOWS/system32/config/system"
Tue Jun 21 2011 14:54:24,16,m.c.,r/rrwxrwxrwx,0,0,10104-128-1,"/WINDOWS/system32/vpc-s3.cfg"
Tue Jun 21 2011 14:54:24,221676,.a..,r/rrwxrwxrwx,0,0,1457-128-3,"/WINDOWS/Fonts/sylfaen.ttf"
Tue Jun 21 2011 14:54:24,18880,.a..,r/rrwxrwxrwx,0,0,1636-128-3,"/WINDOWS/Fonts/wst_czec.fon"
Tue Jun 21 2011 14:54:24,18880,.a..,r/rrwxrwxrwx,0,0,1637-128-3,"/WINDOWS/Fonts/wst_engl.fon"
Tue Jun 21 2011 14:54:24,18880,.a..,r/rrwxrwxrwx,0,0,1638-128-3,"/WINDOWS/Fonts/wst_fren.fon"
Tue Jun 21 2011 14:54:24,18880,.a..,r/rrwxrwxrwx,0,0,1639-128-3,"/WINDOWS/Fonts/wst_germ.fon"
Tue Jun 21 2011 14:54:24,18880,.a..,r/rrwxrwxrwx,0,0,1640-128-3,"/WINDOWS/Fonts/wst_ital.fon"
Tue Jun 21 2011 14:54:24,18880,.a..,r/rrwxrwxrwx,0,0,1641-128-3,"/WINDOWS/Fonts/wst_span.fon"
Tue Jun 21 2011 14:54:24,18880,.a..,r/rrwxrwxrwx,0,0,1642-128-3,"/WINDOWS/Fonts/wst_swed.fon"
Tue Jun 21 2011 14:54:24,5168,.a..,r/rr-xr-xr-x,0,0,183-128-3,"/WINDOWS/Fonts/vgaoem.fon"
Tue Jun 21 2011 14:54:24,3328,.a..,r/rrwxrwxrwx,0,0,205-128-3,"/WINDOWS/system32/drivers/dxgthk.sys"
Tue Jun 21 2011 14:54:24,7280,.a..,r/rr-xr-xr-x,0,0,206-128-3,"/WINDOWS/Fonts/vgasys.fon"
Tue Jun 21 2011 14:54:24,5360,.a..,r/rr-xr-xr-x,0,0,207-128-3,"/WINDOWS/Fonts/vgafix.fon"
Tue Jun 21 2011 14:54:24,250,.a..,r/rrwxrwxrwx,0,0,209-128-1,"/WINDOWS/system.ini"
Tue Jun 21 2011 14:54:24,36656,.a..,r/rr-xr-xr-x,0,0,210-128-3,"/WINDOWS/Fonts/dosapp.fon"
Tue Jun 21 2011 14:54:24,5312,.a..,r/rr-xr-xr-x,0,0,211-128-3,"/WINDOWS/Fonts/ega80woa.fon"
Tue Jun 21 2011 14:54:24,8368,.a..,r/rr-xr-xr-x,0,0,212-128-3,"/WINDOWS/Fonts/ega40woa.fon"
Tue Jun 21 2011 14:54:24,4304,.a..,r/rr-xr-xr-x,0,0,213-128-3,"/WINDOWS/Fonts/cga80woa.fon"
Tue Jun 21 2011 14:54:24,6336,.a..,r/rr-xr-xr-x,0,0,214-128-3,"/WINDOWS/Fonts/cga40woa.fon"
Tue Jun 21 2011 14:54:24,13312,.a..,r/rrwxrwxrwx,0,0,217-128-3,"/WINDOWS/Fonts/roman.fon"
Tue Jun 21 2011 14:54:24,12288,.a..,r/rrwxrwxrwx,0,0,218-128-3,"/WINDOWS/Fonts/script.fon"
Tue Jun 21 2011 14:54:24,8704,.a..,r/rrwxrwxrwx,0,0,219-128-3,"/WINDOWS/Fonts/modern.fon"
Tue Jun 21 2011 14:54:24,26112,.a..,r/rr-xr-xr-x,0,0,220-128-3,"/WINDOWS/Fonts/smalle.fon"
Tue Jun 21 2011 14:54:24,56336,.a..,r/rr-xr-xr-x,0,0,221-128-3,"/WINDOWS/Fonts/symbole.fon"
Tue Jun 21 2011 14:54:24,23408,.a..,r/rr-xr-xr-x,0,0,222-128-3,"/WINDOWS/Fonts/coure.fon"
Tue Jun 21 2011 14:54:24,57936,.a..,r/rr-xr-xr-x,0,0,224-128-3,"/WINDOWS/Fonts/serife.fon"
Tue Jun 21 2011 14:54:24,24124,.a..,r/rr-xr-xr-x,0,0,225-128-3,"/WINDOWS/Fonts/marlett.ttf"
Tue Jun 21 2011 14:54:24,672,.a..,r/rrwxrwxrwx,0,0,226-128-1,"/WINDOWS/win.ini"
Tue Jun 21 2011 14:54:24,79744,.a..,r/rrwxrwxrwx,0,0,228-128-3,"/WINDOWS/Fonts/estre.ttf"
Tue Jun 21 2011 14:54:24,214936,.a..,r/rrwxrwxrwx,0,0,229-128-3,"/WINDOWS/Fonts/gautami.ttf"
Tue Jun 21 2011 14:54:24,367112,.a..,r/rrwxrwxrwx,0,0,2291-128-3,"/WINDOWS/Fonts/arial.ttf"
Tue Jun 21 2011 14:54:24,134108,.a..,r/rrwxrwxrwx,0,0,2292-128-3,"/WINDOWS/Fonts/trebuc.ttf"
Tue Jun 21 2011 14:54:24,171792,.a..,r/rrwxrwxrwx,0,0,2293-128-3,"/WINDOWS/Fonts/verdana.ttf"
Tue Jun 21 2011 14:54:24,73292,.a..,r/rrwxrwxrwx,0,0,230-128-3,"/WINDOWS/Fonts/latha.ttf"
Tue Jun 21 2011 14:54:24,352224,.a..,r/rrwxrwxrwx,0,0,2301-128-3,"/WINDOWS/Fonts/arialbd.ttf"
Tue Jun 21 2011 14:54:24,127596,.a..,r/rrwxrwxrwx,0,0,2303-128-3,"/WINDOWS/Fonts/comic.ttf"
Tue Jun 21 2011 14:54:24,155068,.a..,r/rrwxrwxrwx,0,0,2305-128-3,"/WINDOWS/Fonts/georgia.ttf"
Tue Jun 21 2011 14:54:24,398372,.a..,r/rrwxrwxrwx,0,0,2308-128-3,"/WINDOWS/Fonts/timesbd.ttf"
Tue Jun 21 2011 14:54:24,143864,.a..,r/rrwxrwxrwx,0,0,231-128-3,"/WINDOWS/Fonts/mangal.ttf"
Tue Jun 21 2011 14:54:24,409280,.a..,r/rrwxrwxrwx,0,0,2310-128-3,"/WINDOWS/Fonts/times.ttf"
Tue Jun 21 2011 14:54:24,40500,.a..,r/rrwxrwxrwx,0,0,232-128-3,"/WINDOWS/Fonts/mvboli.ttf"
Tue Jun 21 2011 14:54:24,57348,.a..,r/rrwxrwxrwx,0,0,233-128-3,"/WINDOWS/Fonts/raavi.ttf"
Tue Jun 21 2011 14:54:24,234280,.a..,r/rrwxrwxrwx,0,0,234-128-3,"/WINDOWS/Fonts/shruti.ttf"
Tue Jun 21 2011 14:54:24,226748,.a..,r/rrwxrwxrwx,0,0,257-128-3,"/WINDOWS/Fonts/arialbi.ttf"
Tue Jun 21 2011 14:54:24,207808,.a..,r/rrwxrwxrwx,0,0,258-128-3,"/WINDOWS/Fonts/ariali.ttf"
Tue Jun 21 2011 14:54:24,65544,.a..,r/rrwxrwxrwx,0,0,25968-128-3,"/WINDOWS/Fonts/ARBLI___.TTF"
Tue Jun 21 2011 14:54:24,134188,.a..,r/rrwxrwxrwx,0,0,25969-128-3,"/WINDOWS/Fonts/ARIALN.TTF"
Tue Jun 21 2011 14:54:24,139056,.a..,r/rrwxrwxrwx,0,0,25970-128-3,"/WINDOWS/Fonts/ARIALNB.TTF"
Tue Jun 21 2011 14:54:24,138468,.a..,r/rrwxrwxrwx,0,0,25971-128-3,"/WINDOWS/Fonts/ARIALNBI.TTF"
Tue Jun 21 2011 14:54:24,141328,.a..,r/rrwxrwxrwx,0,0,25972-128-3,"/WINDOWS/Fonts/ARIALNI.TTF"
Tue Jun 21 2011 14:54:24,23274572,.a..,r/rrwxrwxrwx,0,0,25973-128-3,"/WINDOWS/Fonts/ARIALUNI.TTF"
Tue Jun 21 2011 14:54:24,15519828,.a..,r/rrwxrwxrwx,0,0,25974-128-3,"/WINDOWS/Fonts/BATANG.TTF"
Tue Jun 21 2011 14:54:24,151000,.a..,r/rrwxrwxrwx,0,0,25975-128-3,"/WINDOWS/Fonts/ANTQUAB.TTF"
Tue Jun 21 2011 14:54:24,150416,.a..,r/rrwxrwxrwx,0,0,25976-128-3,"/WINDOWS/Fonts/ANTQUABI.TTF"
Tue Jun 21 2011 14:54:24,149092,.a..,r/rrwxrwxrwx,0,0,25977-128-3,"/WINDOWS/Fonts/ANTQUAI.TTF"
Tue Jun 21 2011 14:54:24,155528,.a..,r/rrwxrwxrwx,0,0,25978-128-3,"/WINDOWS/Fonts/BKANT.TTF"
Tue Jun 21 2011 14:54:24,160940,.a..,r/rrwxrwxrwx,0,0,25979-128-3,"/WINDOWS/Fonts/BOOKOS.TTF"
Tue Jun 21 2011 14:54:24,154576,.a..,r/rrwxrwxrwx,0,0,25980-128-3,"/WINDOWS/Fonts/BOOKOSB.TTF"
Tue Jun 21 2011 14:54:24,162460,.a..,r/rrwxrwxrwx,0,0,25981-128-3,"/WINDOWS/Fonts/BOOKOSBI.TTF"
Tue Jun 21 2011 14:54:24,160920,.a..,r/rrwxrwxrwx,0,0,25982-128-3,"/WINDOWS/Fonts/BOOKOSI.TTF"
Tue Jun 21 2011 14:54:24,163828,.a..,r/rrwxrwxrwx,0,0,25983-128-3,"/WINDOWS/Fonts/CENTURY.TTF"
Tue Jun 21 2011 14:54:24,137568,.a..,r/rrwxrwxrwx,0,0,25984-128-3,"/WINDOWS/Fonts/GOTHIC.TTF"
Tue Jun 21 2011 14:54:24,129676,.a..,r/rrwxrwxrwx,0,0,25985-128-3,"/WINDOWS/Fonts/GOTHICB.TTF"
Tue Jun 21 2011 14:54:24,139084,.a..,r/rrwxrwxrwx,0,0,25986-128-3,"/WINDOWS/Fonts/GOTHICBI.TTF"
Tue Jun 21 2011 14:54:24,148520,.a..,r/rrwxrwxrwx,0,0,25987-128-3,"/WINDOWS/Fonts/GOTHICI.TTF"
Tue Jun 21 2011 14:54:24,196588,.a..,r/rrwxrwxrwx,0,0,25988-128-3,"/WINDOWS/Fonts/GARA.TTF"
Tue Jun 21 2011 14:54:24,198540,.a..,r/rrwxrwxrwx,0,0,25989-128-3,"/WINDOWS/Fonts/GARABD.TTF"
Tue Jun 21 2011 14:54:24,188916,.a..,r/rrwxrwxrwx,0,0,25990-128-3,"/WINDOWS/Fonts/GARAIT.TTF"
Tue Jun 21 2011 14:54:24,101592,.a..,r/rrwxrwxrwx,0,0,25991-128-3,"/WINDOWS/Fonts/HATTEN.TTF"
Tue Jun 21 2011 14:54:24,9081312,.a..,r/rrwxrwxrwx,0,0,25992-128-3,"/WINDOWS/Fonts/MSMINCHO.TTF"
Tue Jun 21 2011 14:54:24,157360,.a..,r/rrwxrwxrwx,0,0,25993-128-3,"/WINDOWS/Fonts/MTCORSVA.TTF"
Tue Jun 21 2011 14:54:24,10499104,.a..,r/rrwxrwxrwx,0,0,25994-128-3,"/WINDOWS/Fonts/SIMSUN.TTF"
Tue Jun 21 2011 14:54:24,112,.a..,r/rr-xr-xr-x,0,0,26-144-2,"/$Extend/$Reparse:$R"
Tue Jun 21 2011 14:54:24,111476,.a..,r/rrwxrwxrwx,0,0,260-128-3,"/WINDOWS/Fonts/comicbd.ttf"
Tue Jun 21 2011 14:54:24,303296,.a..,r/rrwxrwxrwx,0,0,261-128-3,"/WINDOWS/Fonts/cour.ttf"
Tue Jun 21 2011 14:54:24,312920,.a..,r/rrwxrwxrwx,0,0,262-128-3,"/WINDOWS/Fonts/courbd.ttf"
Tue Jun 21 2011 14:54:24,236148,.a..,r/rrwxrwxrwx,0,0,263-128-3,"/WINDOWS/Fonts/courbi.ttf"
Tue Jun 21 2011 14:54:24,245032,.a..,r/rrwxrwxrwx,0,0,264-128-3,"/WINDOWS/Fonts/couri.ttf"
Tue Jun 21 2011 14:54:24,141032,.a..,r/rrwxrwxrwx,0,0,265-128-3,"/WINDOWS/Fonts/georgiab.ttf"
Tue Jun 21 2011 14:54:24,7656,.a..,r/rrwxrwxrwx,0,0,26559-128-3,"/Program Files/Common Files/Microsoft Shared/Equation/MTEXTRA.TTF"
